UPA One Liner Detail,,,,,,,
Time run: 11/09/2020 8:46:46 AM,,,,,,,
,,,,,,,
RID,UPA #,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,
1054196,C-1563629,446110 / 446110,03/30/2020,Phone,Nonformal,,
1054196,C-1563634,722211 / 722211,03/31/2020,Phone,Nonformal,,
1054196,C-1564455,713940 / 713940,03/26/2020,Phone,Nonformal,,
1054196,C-1564463,515210 / 515210,03/29/2020,Phone,Nonformal,,
1054196,C-1564468,517110 / 517110,03/30/2020,Phone,Nonformal,,
1054196,C-1564511,452112 / 452112,03/31/2020,Phone,Nonformal,,
1054196,C-1564516,111211 / 111211,03/30/2020,Phone,Nonformal,,
1054196,C-1565336,321911 / 321911,03/30/2020,Phone,Nonformal,,
1054196,C-1565342,442110 / 442110,03/31/2020,Phone,Nonformal,,
1054196,C-1565343,721110 / 721110,03/31/2020,Phone,Nonformal,,
1054196,C-1565369,327390 / 327390,03/31/2020,Phone,Nonformal,,
1054196,C-1565387,337110 / 337110,04/01/2020,Phone,Nonformal,1473868,
1054196,C-1565400,424490 / 424490,04/02/2020,Phone,Nonformal,,
1054196,C-1565403,441320 / 441320,04/02/2020,Phone,Nonformal,,
1054196,C-1565404,722211 / 722211,04/02/2020,Phone,Nonformal,,
1054196,C-1565414,332323 / 332323,04/02/2020,Phone,Nonformal,,
1054196,C-1565415,336612 / 336612,04/02/2020,Phone,Nonformal,,
1054196,C-1565454,311412 / 311412,04/03/2020,Phone,Nonformal,,
1054196,C-1565463,115310 / 115310,04/03/2020,Phone,Nonformal,,
1054196,C-1566575,721110 / 721110,03/30/2020,Phone,Nonformal,,
1054196,C-1566576,722211 / 722211,03/30/2020,Phone,Nonformal,,
1054196,C-1566587,722211 / 722513,03/31/2020,Phone,Nonformal,,
1054196,C-1566588,444120 / 444120,03/31/2020,Phone,Nonformal,,
1054196,C-1566592,484121 / 484121,03/31/2020,Phone,Nonformal,,
1054196,C-1566594,321113 / 321113,03/31/2020,Phone,Nonformal,,
1054196,C-1566601,484121 / 484121,04/01/2020,Phone,Nonformal,,
1054196,C-1566609,423310 / 423310,04/01/2020,Phone,Nonformal,,
1054196,C-1566614,722211 / 722211,04/01/2020,Phone,Nonformal,,
1054196,C-1566622,999999 / 624190,04/01/2020,Phone,Nonformal,,
1054196,C-1566640,812910 / 812910,04/02/2020,Phone,Nonformal,,
1054196,C-1566645,236115 / 236115,04/02/2020,Phone,Nonformal,,
1054196,C-1566661,524292 / 524292,04/02/2020,Phone,Nonformal,,
1054196,C-1566744,722213 / 722213,04/06/2020,Phone,Nonformal,,
1054196,C-1566764,311611 / 311611,04/06/2020,Phone,Nonformal,1475529,
1054196,C-1567557,713940 / 713940,04/03/2020,Phone,Nonformal,,
1054196,C-1567558,337127 / 337127,04/03/2020,Phone,Nonformal,,
1054196,C-1567587,541110 / 541110,04/06/2020,Phone,Nonformal,,
1054196,C-1567588,423720 / 423720,04/06/2020,Phone,Nonformal,,
1054196,C-1569132,621399 / 621399,04/07/2020,Phone,Nonformal,,
1054196,C-1570661,623210 / 624310,03/31/2020,Phone,Nonformal,,
1054196,C-1570662,722110 / 722110,04/01/2020,Phone,Nonformal,,
1054196,C-1571449,441110 / 811111,04/09/2020,Phone,Nonformal,,
1054196,C-1571451,453991 / 453991,04/09/2020,Phone,Nonformal,,
1054196,C-1571457,444110 / 444110,04/10/2020,Phone,Nonformal,,
1054196,C-1571458,621610 / 621610,04/10/2020,Phone,Nonformal,,
1054196,C-1571462,623312 / 623311,04/10/2020,Phone,Nonformal,,
1054196,C-1571466,452990 / 452990,04/13/2020,Phone,Nonformal,,
1054196,C-1571479,452112 / 452112,04/13/2020,Phone,Nonformal,,
1054196,C-1571491,452910 / 452910,04/13/2020,Phone,Nonformal,,
1054196,C-1571494,441320 / 441320,04/13/2020,Phone,Nonformal,,
1054196,C-1571495,332323 / 332323,04/13/2020,Phone,Nonformal,,
1054196,C-1571508,444190 / 444190,04/14/2020,Phone,Nonformal,,
1054196,C-1571517,444110 / 444110,04/14/2020,Phone,Nonformal,,
1054196,C-1571518,446110 / 446110,04/14/2020,Phone,Nonformal,,
1054196,C-1573063,238320 / 238320,04/09/2020,Phone,Nonformal,,
1054196,C-1573093,441310 / 441310,04/16/2020,Phone,Nonformal,,
1054196,C-1573968,444110 / 444110,04/16/2020,Phone,Nonformal,,
1054196,C-1573971,452112 / 452112,04/16/2020,Phone,Nonformal,,
1054196,C-1573972,722110 / 722110,04/16/2020,Phone,Nonformal,,
1054196,C-1573979,454111 / 445292,04/17/2020,Phone,Nonformal,,
1054196,C-1575231,722110 / 311612,04/18/2020,Phone,Nonformal,,
1054196,C-1575236,712130 / 813312,04/19/2020,Phone,Nonformal,,
1054196,C-1575238,444110 / 444130,04/19/2020,Phone,Nonformal,,
1054196,C-1575261,311812 / 311812,04/20/2020,Phone,Nonformal,,
1054196,C-1576175,423820 / 423820,04/21/2020,Phone,Nonformal,,
1054196,C-1576903,722211 / 722211,04/14/2020,Phone,Nonformal,,
1054196,C-1577670,999999 / 812113,04/22/2020,Phone,Nonformal,,
1054196,C-1577678,812199 / 812199,04/23/2020,Phone,Nonformal,,
1054196,C-1578431,812199 / 812199,04/20/2020,Phone,Nonformal,,
1054196,C-1580282,424910 / 444220,04/25/2020,Phone,Nonformal,,
1054196,C-1580284,321911 / 321911,04/25/2020,Phone,Nonformal,,
1054196,C-1582271,337110 / 337110,03/24/2020,Phone,Nonformal,1473868,
1054196,C-1582275,531120 / 531120,04/29/2020,Phone,Nonformal,,
1054196,C-1582277,337110 / 337110,04/30/2020,Phone,Nonformal,1473868,
1054196,C-1582291,337110 / 337110,05/01/2020,Phone,Nonformal,1473868,
1054196,C-1583121,812910 / 812910,04/30/2020,Phone,Nonformal,,
1054196,C-1583122,812112 / 812112,05/01/2020,Phone,Nonformal,,
1054196,C-1583123,812112 / 812112,05/01/2020,Phone,Nonformal,,
1054196,C-1583947,236115 / 236115,05/05/2020,Phone,Nonformal,1475376,
1054196,C-1584703,337110 / 337110,05/05/2020,Phone,Nonformal,1473868,
1054196,C-1584705,722110 / 722110,05/05/2020,Phone,Nonformal,1474727,
1054196,C-1584706,332323 / 332323,05/05/2020,Phone,Nonformal,,
1054196,C-1584714,236115 / 236115,05/06/2020,Phone,Nonformal,,
1054196,C-1585349,722110 / 722511,05/07/2020,Phone,Nonformal,1474727,
1054196,C-1586192,812199 / 812112,05/07/2020,Phone,Nonformal,,
1054196,C-1586195,611620 / 611620,05/07/2020,Phone,Nonformal,,
1054196,C-1586196,713940 / 713940,05/07/2020,Phone,Nonformal,,
1054196,C-1587346,722110 / 722110,05/07/2020,Phone,Nonformal,1474727,
1054196,C-1587349,722110 / 722110,05/08/2020,Phone,Nonformal,1475808,
1054196,C-1587358,722110 / 722110,05/09/2020,Phone,Nonformal,1475808,
1054196,C-1589104,236115 / 236115,05/12/2020,Phone,Nonformal,1475376,
1054196,C-1589127,517110 / 517110,05/13/2020,Phone,Nonformal,,
1054196,C-1591769,812112 / 812112,05/14/2020,Phone,Nonformal,,
1054196,C-1591780,452990 / 452990,05/16/2020,Phone,Nonformal,,
1054196,C-1591789,453220 / 453220,05/17/2020,Phone,Nonformal,,
1054196,C-1592603,445110 / 445110,05/18/2020,Phone,Nonformal,,
1054196,C-1593548,722410 / 722410,05/18/2020,Phone,Nonformal,,
1054196,C-1594934,722110 / 722110,05/20/2020,Phone,Nonformal,,
1054196,C-1594958,722410 / 722410,05/22/2020,Phone,Nonformal,,
1054196,C-1596019,445110 / 445110,05/26/2020,Phone,Nonformal,,
1054196,C-1596030,722110 / 722511,05/25/2020,Phone,Nonformal,,
1054196,C-1596722,621111 / 621111,05/26/2020,Phone,Nonformal,,
1054196,C-1596726,722110 / 722110,05/26/2020,Phone,Nonformal,,
1054196,C-1596737,722110 / 722511,05/27/2020,Phone,Nonformal,,
1054196,C-1598174,445292 / 454113,05/28/2020,Phone,Nonformal,,
1054196,C-1598182,238220 / 238220,05/28/2020,Phone,Nonformal,,
1054196,C-1598195,441310 / 441310,05/29/2020,Phone,Nonformal,,
1054196,C-1598936,722211 / 722513,05/29/2020,Phone,Nonformal,,
1054196,C-1598939,492110 / 492110,05/29/2020,Phone,Nonformal,,
1054196,C-1598940,721211 / 722110,05/29/2020,Phone,Nonformal,,
1054196,C-1598941,325199 / 453991,05/29/2020,Phone,Nonformal,,
1054196,C-1598966,621512 / 621512,06/01/2020,Phone,Nonformal,,
1054196,C-1598968,722110 / 722110,06/01/2020,Phone,Nonformal,,
1054196,C-1599588,621210 / 621210,06/01/2020,Phone,Nonformal,,
1054196,C-1599592,621310 / 621310,06/02/2020,Phone,Nonformal,,
1054196,C-1600844,722513 / 722110,06/03/2020,Phone,Nonformal,,
1054196,C-1600845,722110 / 722110,06/03/2020,Phone,Nonformal,,
1054196,C-1600848,722110 / 722110,06/03/2020,Phone,Nonformal,,
1054196,C-1600849,621111 / 621111,06/03/2020,Phone,Nonformal,,
1054196,C-1602411,445110 / 445110,06/05/2020,Phone,Nonformal,,
1054196,C-1603127,713940 / 713940,06/04/2020,Phone,Nonformal,,
1054196,C-1603135,812112 / 812112,06/08/2020,Phone,Nonformal,,
1054196,C-1603145,722110 / 722110,06/08/2020,Phone,Nonformal,,
1054196,C-1603847,722110 / 722110,06/10/2020,Phone,Nonformal,,
1054196,C-1605216,722110 / 722110,06/11/2020,Phone,Nonformal,,
1054196,C-1605228,713950 / 713950,06/12/2020,Phone,Nonformal,,
1054196,C-1606013,722211 / 722211,06/12/2020,Phone,Nonformal,,
1054196,C-1606041,922140 / 922140,06/15/2020,Phone,Nonformal,,
1054196,C-1606659,922110 / 922150,06/12/2020,Phone,Nonformal,,
1054196,C-1606660,621498 / 621498,06/12/2020,Phone,Nonformal,,
1054196,C-1606661,621498 / 621498,06/12/2020,Phone,Nonformal,,
1054196,C-1606662,921140 / 921140,06/12/2020,Phone,Nonformal,,
1054196,C-1606666,922110 / 922150,06/12/2020,Phone,Nonformal,,
1054196,C-1606691,445292 / 454113,06/16/2020,Phone,Nonformal,,
1054196,C-1607316,722211 / 722211,06/16/2020,Phone,Nonformal,,
1054196,C-1607319,722213 / 722213,06/16/2020,Phone,Nonformal,,
1054196,C-1607324,722110 / 722110,06/17/2020,Phone,Nonformal,,
1054196,C-1607327,722211 / 445291,06/17/2020,Phone,Nonformal,,
1054196,C-1607337,722513 / 722513,06/15/2020,Phone,Nonformal,,
1054196,C-1607895,722211 / 722110,06/15/2020,Phone,Nonformal,,
1054196,C-1608582,445110 / 445110,06/17/2020,Phone,Nonformal,,
1054196,C-1608583,453998 / 453998,06/17/2020,Phone,Nonformal,,
1054196,C-1608584,447190 / 447110,06/17/2020,Phone,Nonformal,,
1054196,C-1608587,445110 / 445110,06/17/2020,Phone,Nonformal,,
1054196,C-1608590,621310 / 621310,06/18/2020,Phone,Nonformal,,
1054196,C-1608593,622110 / 622110,06/17/2020,Phone,Nonformal,,
1054196,C-1608597,452111 / 452111,06/17/2020,Phone,Nonformal,,
1054196,C-1608602,721110 / 721110,06/18/2020,Phone,Nonformal,,
1054196,C-1608613,311611 / 311611,06/19/2020,Phone,Nonformal,,
1054196,C-1609359,447110 / 447110,06/15/2020,Phone,Nonformal,,
1054196,C-1609360,445110 / 445110,06/16/2020,Phone,Nonformal,,
1054196,C-1609362,621111 / 621111,06/17/2020,Phone,Nonformal,,
1054196,C-1609364,445210 / 445210,06/19/2020,Phone,Nonformal,,
1054196,C-1609370,446191 / 446191,06/19/2020,Phone,Nonformal,,
1054196,C-1609371,485113 / 485113,06/19/2020,Phone,Nonformal,,
1054196,C-1609386,722213 / 722213,06/22/2020,Phone,Nonformal,,
1054196,C-1610064,442110 / 442110,06/22/2020,Phone,Nonformal,,
1054196,C-1610066,452111 / 452111,06/22/2020,Phone,Nonformal,,
1054196,C-1610069,622110 / 622110,06/22/2020,Phone,Nonformal,,
1054196,C-1610072,452111 / 452111,06/22/2020,Phone,Nonformal,,
1054196,C-1610074,311513 / 311513,06/21/2020,Phone,Nonformal,,
1054196,C-1610075,722410 / 722410,06/22/2020,Phone,Nonformal,,
1054196,C-1610077,623312 / 623312,06/21/2020,Phone,Nonformal,,
1054196,C-1610760,722110 / 722110,06/23/2020,Phone,Nonformal,,
1054196,C-1610762,311920 / 311920,06/23/2020,Phone,Nonformal,,
1054196,C-1610767,722110 / 722110,06/24/2020,Phone,Nonformal,,
1054196,C-1610778,325199 / 325998,06/24/2020,Phone,Nonformal,,
1054196,C-1611402,333319 / 333319,06/24/2020,Phone,Nonformal,,
1054196,C-1611404,333319 / 333319,06/24/2020,Phone,Nonformal,,
1054196,C-1611406,334515 / 334515,06/24/2020,Phone,Nonformal,,
1054196,C-1612097,621111 / 621111,06/23/2020,Phone,Nonformal,,
1054196,C-1612098,238220 / 238220,06/23/2020,Phone,Nonformal,,
1054196,C-1612099,445110 / 445110,06/24/2020,Phone,Nonformal,,
1054196,C-1612107,452111 / 452111,06/25/2020,Phone,Nonformal,,
1054196,C-1612110,325199 / 325998,06/25/2020,Phone,Nonformal,,
1054196,C-1612113,722110 / 722511,06/25/2020,Phone,Nonformal,,
1054196,C-1612116,621340 / 621340,06/25/2020,Phone,Nonformal,,
1054196,C-1612117,722110 / 722511,06/25/2020,Phone,Nonformal,,
1054196,C-1612124,445110 / 445110,06/25/2020,Phone,Nonformal,,
1054196,C-1612134,722410 / 722410,06/25/2020,Phone,Nonformal,,
1054196,C-1612141,722410 / 722410,06/26/2020,Phone,Nonformal,,
1054196,C-1612153,922140 / 922140,06/25/2020,Phone,Nonformal,,
1054196,C-1613235,722213 / 722515,06/26/2020,Phone,Nonformal,,
1054196,C-1614124,812112 / 812112,06/19/2020,Phone,Nonformal,,
1054196,C-1614139,722211 / 722211,06/29/2020,Phone,Nonformal,,
1054196,C-1614141,722110 / 722110,06/29/2020,Phone,Nonformal,,
1054196,C-1614145,445120 / 445120,06/29/2020,Phone,Nonformal,,
1054196,C-1614151,452990 / 445230,06/26/2020,Phone,Nonformal,,
1054196,C-1614157,445110 / 445110,06/29/2020,Phone,Nonformal,,
1054196,C-1614159,452990 / 452990,06/26/2020,Phone,Nonformal,,
1054196,C-1614160,722410 / 722410,06/29/2020,Phone,Nonformal,,
1054196,C-1614163,444220 / 444220,06/29/2020,Phone,Nonformal,,
1054196,C-1614167,452112 / 452112,06/29/2020,Phone,Nonformal,,
1054196,C-1614181,812112 / 812112,06/30/2020,Phone,Nonformal,,
1054196,C-1614184,112410 / 112410,06/30/2020,Phone,Nonformal,,
1054196,C-1614190,921140 / 713940,06/30/2020,Phone,Nonformal,,
1054196,C-1614196,621111 / 621111,06/30/2020,Phone,Nonformal,,
1054196,C-1614197,623311 / 623311,06/30/2020,Phone,Nonformal,,
1054196,C-1615135,445110 / 445110,06/30/2020,Phone,Nonformal,,
1054196,C-1615152,722513 / 722513,07/01/2020,Phone,Nonformal,,
1054196,C-1615164,713940 / 713940,06/30/2020,Phone,Nonformal,,
1054196,C-1615165,921140 / 921140,07/01/2020,Phone,Nonformal,,
1054196,C-1615171,445110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1615179,921140 / 921140,07/01/2020,Phone,Nonformal,,
1054196,C-1615181,713940 / 713940,07/01/2020,Phone,Nonformal,,
1054196,C-1615183,713940 / 713940,07/01/2020,Phone,Nonformal,,
1054196,C-1615187,621310 / 621310,06/30/2020,Phone,Nonformal,,
1054196,C-1615188,444110 / 444110,07/01/2020,Phone,Nonformal,,
1054196,C-1615193,452112 / 452112,07/01/2020,Phone,Nonformal,,
1054196,C-1615194,236115 / 236115,07/01/2020,Phone,Nonformal,,
1054196,C-1615199,441110 / 441110,06/30/2020,Phone,Nonformal,,
1054196,C-1615202,921140 / 921140,06/30/2020,Phone,Nonformal,,
1054196,C-1615214,722110 / 722110,07/01/2020,Phone,Nonformal,,
1054196,C-1615221,921140 / 921140,07/01/2020,Phone,Nonformal,,
1054196,C-1615227,445110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1615930,621310 / 621310,07/01/2020,Phone,Nonformal,,
1054196,C-1615931,332323 / 332323,07/01/2020,Phone,Nonformal,,
1054196,C-1615933,445110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1615934,445110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1615935,493110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1615936,722513 / 722211,07/01/2020,Phone,Nonformal,,
1054196,C-1615937,452111 / 452111,07/01/2020,Phone,Nonformal,,
1054196,C-1615938,452990 / 452990,07/01/2020,Phone,Nonformal,,
1054196,C-1615940,452112 / 452112,07/01/2020,Phone,Nonformal,,
1054196,C-1615942,452112 / 452112,07/01/2020,Phone,Nonformal,,
1054196,C-1615950,452112 / 452990,07/01/2020,Phone,Nonformal,,
1054196,C-1615954,713940 / 713940,07/01/2020,Phone,Nonformal,,
1054196,C-1615980,452112 / 452112,07/01/2020,Phone,Nonformal,,
1054196,C-1615982,722110 / 722110,07/02/2020,Phone,Nonformal,,
1054196,C-1615990,444110 / 444110,07/02/2020,Phone,Nonformal,,
1054196,C-1617033,452990 / 452990,06/30/2020,Phone,Nonformal,,
1054196,C-1617034,443112 / 443142,06/30/2020,Phone,Nonformal,,
1054196,C-1617035,445110 / 445110,06/30/2020,Phone,Nonformal,,
1054196,C-1617037,713950 / 713950,06/30/2020,Phone,Nonformal,,
1054196,C-1617038,452111 / 452111,07/01/2020,Phone,Nonformal,,
1054196,C-1617039,713940 / 713940,07/01/2020,Phone,Nonformal,,
1054196,C-1617040,722410 / 722410,07/01/2020,Phone,Nonformal,,
1054196,C-1617041,453310 / 453310,07/01/2020,Phone,Nonformal,,
1054196,C-1617042,444110 / 444110,07/01/2020,Phone,Nonformal,,
1054196,C-1617050,722211 / 722211,07/01/2020,Phone,Nonformal,,
1054196,C-1617053,713940 / 713940,07/02/2020,Phone,Nonformal,,
1054196,C-1617059,722110 / 722110,07/02/2020,Phone,Nonformal,,
1054196,C-1617060,452112 / 452112,07/02/2020,Phone,Nonformal,,
1054196,C-1617061,722110 / 722110,07/02/2020,Phone,Nonformal,,
1054196,C-1617063,453998 / 453998,07/02/2020,Phone,Nonformal,,
1054196,C-1617066,445110 / 445110,07/02/2020,Phone,Nonformal,,
1054196,C-1617070,621111 / 621111,07/02/2020,Phone,Nonformal,,
1054196,C-1617099,453310 / 453310,07/01/2020,Phone,Nonformal,,
1054196,C-1617100,452112 / 452112,07/01/2020,Phone,Nonformal,,
1054196,C-1617105,441310 / 441310,07/01/2020,Phone,Nonformal,,
1054196,C-1617108,442210 / 442210,07/01/2020,Phone,Nonformal,,
1054196,C-1617124,445110 / 445110,07/02/2020,Phone,Nonformal,,
1054196,C-1617130,445110 / 445110,07/02/2020,Phone,Nonformal,,
1054196,C-1617136,445310 / 445310,07/06/2020,Phone,Nonformal,,
1054196,C-1617140,111998 / 111998,07/06/2020,Phone,Nonformal,,
1054196,C-1617157,445110 / 445110,07/06/2020,Phone,Nonformal,,
1054196,C-1617158,453910 / 453910,07/06/2020,Phone,Nonformal,,
1054196,C-1617164,333515 / 333515,07/02/2020,Phone,Nonformal,,
1054196,C-1617185,452111 / 452111,07/06/2020,Phone,Nonformal,,
1054196,C-1617186,445110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1617190,722110 / 722110,07/06/2020,Phone,Nonformal,,
1054196,C-1617192,722211 / 722211,07/02/2020,Phone,Nonformal,,
1054196,C-1617196,722110 / 722110,07/03/2020,Phone,Nonformal,,
1054196,C-1617205,722110 / 722110,07/06/2020,Phone,Nonformal,,
1054196,C-1617206,452990 / 452990,07/06/2020,Phone,Nonformal,,
1054196,C-1617208,811191 / 811191,07/06/2020,Phone,Nonformal,,
1054196,C-1617210,452111 / 452111,07/06/2020,Phone,Nonformal,,
1054196,C-1617213,452111 / 452111,07/06/2020,Phone,Nonformal,,
1054196,C-1617215,452111 / 452111,07/06/2020,Phone,Nonformal,,
1054196,C-1618055,424910 / 424910,06/30/2020,Phone,Nonformal,,
1054196,C-1618057,445110 / 445110,06/30/2020,Phone,Nonformal,,
1054196,C-1618060,445110 / 445110,07/01/2020,Phone,Nonformal,,
1054196,C-1618061,722211 / 722211,07/01/2020,Phone,Nonformal,,
1054196,C-1618062,722213 / 722213,07/01/2020,Phone,Nonformal,,
1054196,C-1618063,722410 / 722410,07/01/2020,Phone,Nonformal,,
1054196,C-1618064,452990 / 452990,07/01/2020,Phone,Nonformal,,
1054196,C-1618065,624410 / 624410,07/01/2020,Phone,Nonformal,,
1054196,C-1618066,722213 / 722213,07/01/2020,Phone,Nonformal,,
1054196,C-1618067,541211 / 541211,07/01/2020,Phone,Nonformal,,
1054196,C-1618069,452111 / 452112,07/01/2020,Phone,Nonformal,,
1054196,C-1618070,451120 / 451120,07/01/2020,Phone,Nonformal,,
1054196,C-1618071,722110 / 722511,07/02/2020,Phone,Nonformal,,
1054196,C-1618072,446110 / 446110,07/02/2020,Phone,Nonformal,,
1054196,C-1618073,445110 / 445110,07/02/2020,Phone,Nonformal,,
1054196,C-1618075,424910 / 424910,07/02/2020,Phone,Nonformal,,
1054196,C-1618076,445120 / 445120,07/02/2020,Phone,Nonformal,,
1054196,C-1618077,445120 / 445120,07/02/2020,Phone,Nonformal,,
1054196,C-1618078,446110 / 446110,07/02/2020,Phone,Nonformal,,
1054196,C-1618082,921140 / 921140,07/02/2020,Phone,Nonformal,,
1054196,C-1618085,453310 / 453310,07/02/2020,Phone,Nonformal,,
1054196,C-1618086,812310 / 812310,07/02/2020,Phone,Nonformal,,
1054196,C-1618087,722213 / 722213,07/02/2020,Phone,Nonformal,,
1054196,C-1618089,921140 / 921140,07/02/2020,Phone,Nonformal,,
1054196,C-1618095,445110 / 445110,07/02/2020,Phone,Nonformal,,
1054196,C-1618096,452910 / 452910,07/02/2020,Phone,Nonformal,,
1054196,C-1618097,441110 / 441110,07/03/2020,Phone,Nonformal,,
1054196,C-1618098,722410 / 722410,07/03/2020,Phone,Nonformal,,
1054196,C-1618099,452990 / 452990,07/03/2020,Phone,Nonformal,,
1054196,C-1618100,713940 / 713940,07/03/2020,Phone,Nonformal,,
1054196,C-1618101,311611 / 311611,07/03/2020,Phone,Nonformal,,
1054196,C-1618110,722110 / 722110,07/06/2020,Phone,Nonformal,,
1054196,C-1618111,445110 / 445110,07/06/2020,Phone,Nonformal,,
1054196,C-1618112,445110 / 445110,07/06/2020,Phone,Nonformal,,
1054196,C-1618118,445110 / 445110,07/06/2020,Phone,Nonformal,,
1054196,C-1618123,721110 / 721110,07/06/2020,Phone,Nonformal,,
1054196,C-1618128,722213 / 722213,07/06/2020,Phone,Nonformal,,
1054196,C-1618145,445120 / 445120,07/06/2020,Phone,Nonformal,,
1054196,C-1618146,722110 / 722110,07/06/2020,Phone,Nonformal,,
1054196,C-1618147,444110 / 444110,07/06/2020,Phone,Nonformal,,
1054196,C-1618150,441110 / 441110,07/06/2020,Phone,Nonformal,,
1054196,C-1618153,452111 / 452111,07/06/2020,Phone,Nonformal,,
1054196,C-1618162,445110 / 445110,07/06/2020,Phone,Nonformal,,
1054196,C-1618174,311611 / 311611,07/07/2020,Phone,Nonformal,,
1054196,C-1618178,447110 / 447110,07/07/2020,Phone,Nonformal,,
1054196,C-1618181,441110 / 441110,07/07/2020,Phone,Nonformal,,
1054196,C-1618183,722213 / 722515,07/07/2020,Phone,Nonformal,,
1054196,C-1618192,444130 / 444130,07/07/2020,Phone,Nonformal,,
1054196,C-1618193,452990 / 452990,07/07/2020,Phone,Nonformal,,
1054196,C-1618223,813110 / 813110,07/07/2020,Phone,Nonformal,,
1054196,C-1618226,722410 / 722410,07/07/2020,Phone,Nonformal,,
1054196,C-1618228,445110 / 445110,07/07/2020,Phone,Nonformal,,
1054196,C-1618241,452111 / 452111,07/07/2020,Phone,Nonformal,,
1054196,C-1618244,445120 / 445120,07/07/2020,Phone,Nonformal,,
1054196,C-1618245,713940 / 713940,07/07/2020,Phone,Nonformal,,
1054196,C-1625151,441310 / 441310,07/15/2020,Phone,Nonformal,,
1054196,C-1625157,484110 / 492110,07/15/2020,Phone,Nonformal,,
1054196,C-1625159,445110 / 445110,07/15/2020,Phone,Nonformal,,
1054196,C-1625168,445110 / 445110,07/15/2020,Phone,Nonformal,,
1054196,C-1625172,452112 / 452112,07/15/2020,Phone,Nonformal,,
1054196,C-1625173,722110 / 722110,07/15/2020,Phone,Nonformal,,
1054196,C-1625175,423930 / 423140,07/15/2020,Phone,Nonformal,,
1054196,C-1625277,721110 / 721110,07/17/2020,Phone,Nonformal,,
1054196,C-1626343,444110 / 444130,07/14/2020,Phone,Nonformal,,
1054196,C-1626380,445120 / 445120,07/14/2020,Phone,Nonformal,,
1054196,C-1626420,531110 / 531110,07/14/2020,Phone,Nonformal,,
1054196,C-1626430,452910 / 452112,07/14/2020,Phone,Nonformal,,
1054196,C-1626475,115114 / 115114,07/15/2020,Phone,Nonformal,1484627,
1054196,C-1626489,722110 / 722110,07/15/2020,Phone,Nonformal,,
1054196,C-1626498,445120 / 445120,07/15/2020,Phone,Nonformal,,
1054196,C-1626509,447110 / 447110,07/15/2020,Phone,Nonformal,,
1054196,C-1626519,722110 / 722110,07/15/2020,Phone,Nonformal,,
1054196,C-1626521,441310 / 441310,07/15/2020,Phone,Nonformal,,
1054196,C-1626522,444110 / 444110,07/15/2020,Phone,Nonformal,,
1054196,C-1626523,517110 / 517110,07/15/2020,Phone,Nonformal,,
1054196,C-1626524,445120 / 445120,07/15/2020,Phone,Nonformal,,
1054196,C-1626527,722513 / 447190,07/16/2020,Phone,Nonformal,,
1054196,C-1626528,713950 / 713950,07/16/2020,Phone,Nonformal,,
1054196,C-1626532,722513 / 722513,07/16/2020,Phone,Nonformal,,
1054196,C-1626533,713940 / 713940,07/16/2020,Phone,Nonformal,,
1054196,C-1626534,445120 / 445120,07/16/2020,Phone,Nonformal,,
1054196,C-1626535,443111 / 443111,07/16/2020,Phone,Nonformal,,
1054196,C-1626536,621111 / 621111,07/16/2020,Phone,Nonformal,,
1054196,C-1626537,621111 / 621111,07/16/2020,Phone,Nonformal,,
1054196,C-1626538,722110 / 722110,07/16/2020,Phone,Nonformal,,
1054196,C-1626541,722511 / 722110,07/16/2020,Phone,Nonformal,,
1054196,C-1626545,722513 / 722110,07/16/2020,Phone,Nonformal,,
1054196,C-1626547,722212 / 722212,07/16/2020,Phone,Nonformal,,
1054196,C-1626548,444110 / 444110,07/16/2020,Phone,Nonformal,,
1054196,C-1626555,445120 / 445120,07/16/2020,Phone,Nonformal,,
1054196,C-1626556,444110 / 444110,07/16/2020,Phone,Nonformal,,
1054196,C-1626557,722110 / 722110,07/16/2020,Phone,Nonformal,,
1054196,C-1626559,445110 / 445110,07/16/2020,Phone,Nonformal,,
1054196,C-1626561,722110 / 722110,07/16/2020,Phone,Nonformal,,
1054196,C-1626565,722110 / 722511,07/16/2020,Phone,Nonformal,,
1054196,C-1626566,621310 / 621310,07/17/2020,Phone,Nonformal,,
1054196,C-1626572,444190 / 444130,07/17/2020,Phone,Nonformal,,
1054196,C-1626573,722211 / 713990,07/17/2020,Phone,Nonformal,,
1054196,C-1626589,321113 / 321212,07/17/2020,Phone,Nonformal,,
1054196,C-1626592,721110 / 721110,07/17/2020,Phone,Nonformal,,
1054196,C-1626593,444220 / 444220,07/17/2020,Phone,Nonformal,,
1054196,C-1626595,423810 / 423810,07/17/2020,Phone,Nonformal,,
1054196,C-1626596,452990 / 452990,07/17/2020,Phone,Nonformal,,
1054196,C-1626598,445110 / 445110,07/17/2020,Phone,Nonformal,,
1054196,C-1626599,722110 / 722511,07/17/2020,Phone,Nonformal,,
